0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-256.54858,154.92665,-39.70445,-26.796423,4.688493,18.261427,1.4104837,13.864276,0.522545,15.560049,-3.4103417,-6.1777186,3.2795837,13.587013,7.367119,16.108105,8.892257,13.740125,8.454413,3.1859894,-2.3378372,2.2026083,-2.6187863,0.52762383,2.351405,8.363968,1.5465066,0.9116733,2.92392,16.969196,3.5932093,-6.742546,-5.6838436,6.900742,0.49240726,7.3642077,5.6648183,-10.780619,-17.230116,15.734257,car_horn
-280.3311,161.07333,-40.245106,-20.247574,5.208841,12.549458,2.4794052,12.3760805,-0.446066,2.4910276,-12.986275,-6.683814,6.4689937,12.24553,-0.26747692,4.1372733,9.555164,22.99322,12.970079,-3.8995125,-20.426605,4.3519726,11.814289,4.651849,-2.4800868,5.632044,0.32941234,1.6600767,-8.028779,-1.1045288,4.5771923,13.944828,5.461014,-1.159904,-2.431308,3.5306535,-2.8656983,-10.496682,8.017164,28.99647,car_horn
-276.4276,170.78654,-31.638212,-23.190979,6.2823024,15.361161,2.272116,15.625539,8.284207,10.729734,-1.7573186,0.15010276,9.291399,19.698853,5.1858706,6.0156507,3.4679246,13.520142,10.028762,0.96461767,-7.063787,10.883897,11.568697,8.5341425,-1.1626992,-7.536624,-9.587261,4.8301907,10.982507,10.91558,-2.1410496,8.242629,12.722754,5.948408,-5.3770466,-4.91102,-1.7478834,2.0330591,3.4268382,11.279014,car_horn
-142.24039,50.46651,0.9119243,-11.771072,-5.7877927,-10.344149,-18.823612,14.5584345,-18.787642,2.4782033,-11.039051,-2.8929973,-15.112937,-10.128903,-5.100615,-13.882627,-9.720406,-1.2029115,-9.585722,-7.350285,-8.513509,-0.5187288,-8.0777,3.496184,-6.181801,0.49340752,-4.172589,0.33045867,-5.8218417,-0.9800406,-3.8008497,-1.425525,-2.517231,-3.0681558,-0.10398348,-4.376619,-2.4396944,-0.48772353,-2.627276,-0.6366801,jackhammer
-151.40001,54.88025,-7.7824264,-2.2347836,2.3703196,-1.949566,-16.440622,17.070383,-20.86838,4.973379,-4.294384,-0.005126218,-16.986994,-10.882016,-8.08895,-10.32774,-9.219862,-6.307684,-12.95037,-11.64191,-7.441733,-1.4643141,-11.416908,-1.0962788,-9.624963,-0.3865336,-4.9544697,1.6490899,-4.3867135,-1.1720314,-3.8531005,-3.3918877,-0.37684283,-5.736763,-3.2779427,-6.8633537,-1.9357337,-0.6672891,-5.338343,-1.0146624,jackhammer
-193.33429,41.144756,-10.86459,6.0587597,6.4346757,-4.7559423,-16.627903,19.438557,-19.238358,2.2491465,-2.3300607,1.9412347,-14.608562,-5.177904,-8.471964,-5.6547046,-7.6932483,-2.9307294,-6.453127,-11.104428,-5.623284,2.2028248,-9.114031,5.1496067,-4.5783195,0.7412993,-6.9226604,3.9836516,0.053908642,-1.2049572,0.20703553,-0.44962373,-2.9598854,-0.73628664,-1.8250932,-1.8249058,-0.13085434,4.1601877,-3.6872306,-0.8428316,jackhammer
-148.67708,31.93536,-4.680733,-1.7926867,9.557031,-1.0318773,-19.38682,15.142575,-22.334202,4.0087132,-2.8665926,-5.1509576,-15.557942,-7.046248,-9.53516,-8.889025,-9.96769,3.7981968,-9.862546,-7.7725096,-8.190475,-4.1609545,-9.678719,3.1159444,-3.0479915,-0.25741228,-5.7448072,2.5063858,-4.583978,-3.4480045,-1.5206938,-4.9950924,-0.49806726,-5.4715204,-0.12632127,-6.7402077,-0.44581422,0.6552745,-2.9801595,0.40180397,jackhammer
-114.806694,51.763687,-1.904008,-0.13372155,1.7107162,-6.335914,-20.116922,16.890926,-25.395468,3.662825,-8.776554,-4.7699466,-14.001441,-9.367289,-8.134986,-10.156707,-7.7806706,0.5117145,-5.572033,-6.9162517,-7.332981,-1.5561086,-8.053059,2.4550173,-2.1757858,1.1935021,-3.8463206,1.8418778,-4.2879305,0.25446743,-1.1960071,-0.8676336,-3.9483693,-2.6061423,-2.2028368,-5.3451815,-0.41129512,-0.38257375,-4.0691986,-2.4163675,jackhammer
-132.81075,33.20869,-6.6425543,3.993668,2.7680337,-10.540652,-20.895914,17.626999,-18.656397,6.837903,-0.7993199,-3.200596,-8.096312,-4.4210896,-5.9804673,-6.9351115,-8.540952,0.7691672,-10.385439,-7.6081395,-11.184556,-0.93978214,-8.181008,2.094339,-6.362084,0.7098336,-4.7384305,2.014222,-1.0543538,0.50254196,0.17449245,-0.8456946,-0.1514775,-2.7463381,-0.48650554,-3.8534162,0.35040483,-0.13186002,-4.8849626,-0.9409061,jackhammer
-146.60126,29.170227,-4.0511084,5.490668,0.31262589,-6.2205477,-14.132599,21.368296,-17.06863,6.299616,-5.0197253,-3.976914,-5.110068,-3.6546438,-4.1152835,-6.5277,-13.030354,1.3520358,-9.351647,-7.0471454,-9.492579,-0.96215564,-7.735945,1.6176571,-5.143426,-0.020100743,-2.2769961,3.1450276,-1.1784625,-0.243446,-1.5885947,0.28048912,-0.72705615,-2.669877,0.72515386,-5.292314,-0.23140258,-2.0144336,-5.043734,-0.10961784,jackhammer
-98.21805,69.23723,-2.8880756,0.16204554,6.379572,-3.6048799,-16.53156,16.17965,-25.204836,1.3787496,-13.034962,-3.7047167,-10.794922,-8.801726,-7.060224,-10.846756,-10.663643,-4.852126,-9.872134,-8.0060215,-8.020831,-4.301156,-7.52594,1.0049909,-6.655964,-0.023873096,-9.024027,-1.2930022,-5.607881,-2.8322687,-4.971358,-4.07514,-4.014524,-2.5458572,-4.3349977,-4.9487243,-0.30281606,-0.5232679,-5.1068687,-2.6802328,jackhammer
-123.35712,58.10848,8.258777,-2.906668,0.96255976,-13.15569,-28.840107,15.090379,-26.228857,-0.04339806,-14.6208725,-1.2492393,-12.89444,-4.2237935,-7.726783,-8.604608,-13.348155,-2.217632,-13.920735,-13.955516,-11.637546,-5.696579,-13.674634,-2.5380893,-7.952628,-1.3830047,-3.6606386,2.314124,-5.7509804,-3.2411253,-1.954943,-1.6052343,-0.81890935,-5.6874337,-1.3136564,-5.1229477,-0.53541696,-2.2900295,-6.4488525,-1.9261093,jackhammer
-146.66858,44.786266,2.277199,1.3935317,5.874253,-5.7718635,-23.720953,16.455175,-28.735977,1.730645,-10.476279,-4.0797687,-12.722943,-5.667594,-6.9477844,-10.450123,-14.215615,-1.5010021,-10.160647,-8.908969,-11.493274,-1.0011929,-11.872074,3.2880805,-6.895943,-0.6289784,-6.3310933,0.8904877,-3.2165856,-1.7221773,0.17385322,0.10063843,-2.4222803,-4.5769506,0.9098877,-3.4940426,0.44733727,-1.1830841,-5.813855,-0.6918879,jackhammer
-111.05794,51.015068,-4.978396,-10.843147,-8.703577,-13.703973,-20.308193,16.07813,-21.547655,1.7960354,-15.175426,-7.133569,-13.251093,-9.033571,-5.2025995,-11.103256,-11.890783,-2.5542576,-7.5197406,-6.6585765,-8.887425,-2.5452702,-10.333994,1.6981581,-7.2059717,-1.0291178,-3.4360294,-1.097098,-5.8046985,-4.6241493,-3.9124424,-2.7046835,-2.3834636,-3.892672,0.16431664,-4.4113646,-2.1757777,-0.67296493,-4.6669173,-0.79111546,jackhammer
-133.00775,50.734608,4.545726,0.6185623,3.3796794,-6.0382795,-18.956573,15.110484,-24.41613,5.369679,-7.8012576,-3.5558202,-13.73247,-9.772754,-5.334663,-10.214136,-11.7842,-3.6015432,-10.8593855,-9.018897,-7.736434,-0.76829445,-9.846155,-0.65240395,-8.658146,0.7363953,-5.5484166,-0.38646233,-4.810992,-0.95116335,-2.3776383,-3.6063883,-1.0704904,-4.65751,-0.008780116,-3.7874792,-2.1403115,-0.60219294,-4.158383,-0.6548032,jackhammer
-90.301506,68.99863,2.8451908,-0.34626937,11.631047,-0.86368877,-16.928665,13.041154,-12.660244,8.92817,-15.133439,-2.8389223,-13.385536,-4.030874,-5.4257812,-10.259636,-9.42646,-5.4572234,-9.476845,-8.961929,-5.75832,-2.1647506,-7.8469,0.27737278,-8.254601,-0.84217757,-5.288746,1.310529,-6.993848,-3.1480649,-5.1174407,-3.7003078,-3.2801564,-6.619997,-4.0530357,-8.519321,-3.5417576,-2.3024404,-8.062192,-3.338179,jackhammer
-184.13109,52.125317,-3.532821,5.6731606,3.8403373,-3.3631783,-5.3064513,12.197986,-12.1877985,-0.5949067,-10.88663,-6.109486,-15.584935,-7.4133396,-7.639477,-3.419386,-8.993769,0.89408374,-8.37963,-12.1048975,-6.3564167,-0.64459956,-5.929236,0.9887311,-4.35442,-3.4798496,-6.971526,-0.47479293,-2.050505,-0.25120044,-0.41251937,-2.1803417,-7.298376,-0.05718136,-3.346952,-3.9412684,-4.283007,0.020073062,-5.9404225,-0.16249351,jackhammer
-121.03611,51.26408,12.256054,-10.288657,5.085728,-8.813397,-24.299128,13.743362,-22.307243,8.681333,-9.297552,-0.71828437,-5.94425,-6.7058883,-5.696092,-5.706208,-15.368239,-0.34495965,-14.582277,-6.931809,-10.612199,-3.5598228,-11.857736,-1.4607396,-6.6307626,-4.8288407,-6.979017,-0.48562732,-2.4490867,-0.3291575,-2.9443278,-0.2838146,0.45289624,-4.2894745,3.3552518,-5.7371564,-2.3860033,-2.8638713,-5.3325396,-1.6506975,jackhammer
-143.13553,55.658356,5.0092573,1.8436816,5.447138,-5.077753,-19.948252,10.691769,-28.14996,4.170813,-8.157052,-2.6736603,-10.782163,-5.5968986,-0.75272405,-14.17739,-8.22444,-3.5614588,-7.7644486,-10.329956,-7.3787446,-6.2688327,-12.455416,-1.223453,-9.200119,-0.46110085,-6.8131604,3.171806,-3.1553142,0.04169167,-0.46176505,-3.6213608,-3.7969344,-4.438691,-4.679069,-7.0552487,-3.3443904,0.21663135,-5.20483,-2.0916681,jackhammer
-128.94241,49.175087,12.580186,-3.574877,2.53564,-8.454017,-23.072714,19.152962,-23.819841,12.2325735,-10.13157,3.4971159,-6.8142853,-12.836681,-7.0359497,-12.989825,-10.319121,-1.4892446,-9.746152,-8.330582,-9.974719,-2.3973694,-10.110603,-1.5896114,-8.265708,-0.42247954,-4.678341,1.232519,-4.214556,0.7168337,-0.54505557,-3.6276088,-0.4415318,-5.961521,-0.82102174,-6.6084023,-0.14105499,-0.4611033,-4.696955,0.55776864,jackhammer
-113.10557,66.51294,-0.34805563,-3.6702225,-1.1424322,-8.519305,-21.710157,10.663136,-24.967403,3.793543,-11.811552,0.69229513,-12.05817,-6.930458,-8.791681,-9.621747,-10.027,-5.342349,-5.960243,-7.197911,-10.455666,-4.8164916,-7.636481,-1.5214362,-10.33072,-3.4127479,-3.936122,0.05253795,-5.7393613,-1.8910923,-4.093417,-2.6821022,-3.6559248,-3.6534717,-4.354189,-6.264393,-4.039902,1.5560074,-3.812516,1.1048479,jackhammer
-129.61473,59.724476,8.923244,5.230322,6.5888844,-7.027652,-20.084295,11.456867,-30.75187,1.3924975,-11.285723,-2.8251057,-12.911312,-8.415809,-6.871657,-12.542066,-8.763739,-4.3817735,-8.63543,-12.056549,-11.534674,-6.0844097,-11.243427,-3.1572247,-12.148206,-0.16301797,-5.120804,0.29693028,-7.1416698,-2.1534314,-5.8870144,-6.02966,-5.1896205,-6.4033074,-4.167384,-7.075857,-1.7373127,0.32865274,-2.726222,2.183056,jackhammer
-120.40568,55.53464,6.2309785,-0.3646357,1.259166,-6.104117,-13.768091,15.411434,-27.15372,2.926824,-12.639686,-0.34814522,-14.203973,-7.0059304,-10.044396,-14.126159,-7.3167872,-3.734391,-6.764148,-9.421832,-8.7021885,-4.186441,-9.591664,-1.9599341,-10.607074,-1.0893372,-6.159625,-1.1207187,-6.1707835,0.48244938,-4.6051893,-1.2910848,-1.1334703,-1.8235776,-1.3674104,-2.9818816,-1.0224371,1.7799846,-1.9170302,-1.08453,jackhammer
-150.6869,64.278496,19.512268,1.6288869,7.749134,4.954411,-19.563839,14.814572,-28.048563,5.169431,-10.224054,-4.059871,-11.591308,-8.274081,-10.051097,-14.015999,-13.833504,-4.722787,-9.793752,-8.175353,-9.8994255,-1.8280947,-7.339499,0.4343971,-8.777382,-2.6446311,-5.047562,1.7659122,-6.4612913,-0.10948311,-4.274075,-3.4761083,0.48668024,-2.8776124,1.5350318,-4.1601534,-0.4138529,0.9323459,-3.5281491,-2.3902667,jackhammer
-149.31157,68.082405,18.042131,-7.4845576,7.257614,-0.24107982,-26.151756,13.181104,-33.93504,4.6301894,-13.263062,0.6212554,-13.124646,-9.682323,-9.8398485,-15.078877,-10.121972,-6.122517,-9.420268,-7.7306,-3.692685,3.2302732,-7.723641,4.8950725,-6.567089,4.1093526,-1.0758249,4.7705,-3.5537376,-0.122576155,-2.1906836,-3.9294455,-1.90462,-6.147905,1.4985094,-3.7638378,-1.7622217,-0.46757412,-2.9318502,-0.016519547,jackhammer
-149.14174,70.56241,17.809675,-5.0492926,12.286291,1.865911,-24.074919,14.8259535,-28.231789,3.9101973,-11.7586155,-1.2453059,-12.328313,-9.527304,-6.832178,-10.737046,-8.570208,-9.827527,-8.469689,-7.476547,-8.671856,0.31780595,-11.569148,1.0278854,-9.279941,4.5209966,-3.1396806,2.1511726,-4.648198,0.0047885454,-2.1610548,-8.508713,-2.1092334,-4.0196705,0.72709423,-4.1205983,-0.27258494,0.61693865,-4.534758,0.13082746,jackhammer
-107.561226,18.33542,4.151281,-5.699727,9.178187,-1.5285594,-18.836023,14.242997,-15.305887,15.147227,-13.192081,-1.6342956,-12.651723,-11.566019,-7.1559196,-13.467963,-11.729859,1.4787253,-12.307566,-5.6525626,-12.9971895,-2.2747583,-10.410822,-2.5276952,-10.373981,-5.1042004,-3.8891976,-0.7820239,-1.5426034,0.9029888,-2.3812585,1.1678778,1.1768445,-2.7656128,-0.7070633,-4.1401,-0.6553408,-0.38223878,-2.7327583,-0.9098412,jackhammer
-100.55656,41.167854,0.33073795,-1.0940946,4.7235737,-4.0798,-22.561455,13.5717945,-19.576515,3.772993,-19.004377,-6.8304152,-12.188543,-9.14744,-9.132306,-10.94988,-14.093301,-6.4367013,-13.261053,-8.309247,-8.975814,-3.2551596,-11.496027,-1.8337791,-10.675359,-5.082125,-5.1844625,-3.8174298,-6.0577674,-0.27098465,-3.7747893,-4.067239,-2.8635063,-5.9941897,-0.9218097,-7.1816406,0.2485527,-1.6645617,-6.324593,-1.0463341,jackhammer
-111.320755,59.864017,-6.006297,-5.500211,-0.64634866,-10.071813,-27.022917,8.698703,-19.134586,4.883827,-14.230634,-7.739066,-17.43642,-9.404221,-10.810808,-15.938935,-12.327651,-4.277354,-8.011022,-10.762476,-7.2108,-2.7104414,-6.886213,0.9106382,-7.566336,-3.601125,-8.008122,-2.755179,-8.840051,-2.6961856,-3.3834908,-3.841382,-5.040431,-4.6183147,-0.36122936,-4.1612225,-3.0019484,-0.6389296,-4.231204,-0.52520204,jackhammer
-136.22884,53.241474,-6.2798653,-7.3548107,6.71276,-1.1002291,-18.494614,11.709499,-21.908718,5.1630163,-17.183115,-7.2123957,-17.376162,-11.966198,-5.382821,-14.735547,-9.932987,-3.5644064,-11.392787,-10.924055,-5.7268233,-0.47765586,-12.597639,0.96699166,-9.677411,2.031339,-5.341636,-0.069361344,-8.791813,-1.110556,-2.8989367,-3.9731543,-2.882711,-3.5142295,-0.18861683,-7.676581,-2.3585246,0.95972246,-4.129013,-0.39501283,jackhammer
-109.40876,63.88388,5.0600758,-2.441704,3.7271132,-3.047445,-21.234135,9.758375,-23.263226,3.8880389,-17.90716,-11.057193,-23.543423,-12.048211,-11.701677,-14.598589,-11.247552,-6.1403985,-10.728301,-9.749852,-6.73536,-4.695256,-12.151723,-2.8522289,-9.553507,-5.359278,-6.5363045,-1.7168357,-7.109681,-1.8932378,-4.3594084,-3.6736553,-2.5048146,-4.3549786,-3.2817736,-7.157827,-2.7604682,0.095678516,-4.6632857,-1.0707124,jackhammer
-107.92887,49.525246,-11.015002,-8.264054,-2.972484,-10.882053,-22.170862,7.324982,-23.854147,1.6128628,-16.976854,-6.2997327,-14.290233,-7.97557,-11.395266,-11.310041,-9.088625,-1.3585532,-9.841764,-7.7031784,-8.366926,-4.984732,-9.778494,-1.7238629,-6.1601944,-3.3718903,-2.7909687,-0.30140945,-3.0374622,1.3880498,-0.058510665,1.040967,-5.183684,-0.5484642,-3.026913,-3.8833444,-3.1484501,0.38206133,-3.3485813,-0.76332057,jackhammer
-121.32133,52.895752,-23.853245,-8.275991,-6.445899,-10.736647,-13.9653635,8.5049305,-17.410576,2.0407367,-12.428728,-5.107995,-14.094091,-4.159178,-10.657694,-10.994465,-5.0601406,-3.4713187,-10.671174,-8.459828,-5.862055,-4.9889154,-6.917294,0.78696465,-5.2671237,-4.2697196,-5.0877395,2.5347388,-1.4850107,1.8008391,1.9227277,3.0961885,-7.448163,1.559321,-4.2527227,-2.307604,-5.517866,0.7926355,-1.8641729,-0.34385055,jackhammer
-168.52649,41.46831,-7.2252836,2.452704,3.222882,-8.080877,-16.895992,15.921303,-21.032114,0.19264686,-6.0147514,-5.817238,-16.288294,-11.106201,-3.300321,-9.453551,-4.9529953,0.42964464,-4.7272043,-6.976359,-7.082714,1.6361303,-9.109605,3.0200112,-5.1254067,-1.0856179,-4.081094,1.6581023,-2.0332716,-0.40530705,-1.9782077,-0.7019017,-2.3879058,-0.6973304,0.27261958,-4.1460013,-1.8714609,-0.6978104,-2.0495853,0.14045025,jackhammer
-177.95908,95.52344,-17.30604,24.595861,5.9742594,7.14473,-10.959595,-7.7456985,-6.729176,10.066312,3.5578055,-4.969263,-1.9975935,1.0524212,-2.1988492,-1.8536656,-9.157717,-2.9103897,-3.8075552,-2.1238863,-5.1187425,6.47303,-1.6380901,3.4833472,0.73548675,-0.19770646,-7.0589967,-4.350263,0.007798564,13.194487,3.1119084,-3.3207228,-0.18842974,5.702928,0.10379028,0.50481474,-5.6007347,2.8669596,-0.9869745,-2.8527405,street_music
-169.938,87.8339,-8.588702,28.645468,5.5517325,9.857285,-12.802353,-4.2290807,-3.8881907,6.944665,-1.7295499,-4.1797895,-3.9763765,-2.4201527,-5.2156377,-3.9098296,-9.71695,-2.4800966,-2.664228,0.57256,-6.7326407,-0.5843673,-1.7798079,1.8788668,0.02483519,3.4075243,-3.3786106,-2.1023545,-2.4126284,6.4925585,-6.118814,-2.8836443,-2.6315632,3.9886715,-0.730571,-0.27974743,-3.6887066,3.5147262,-1.4211855,-4.768597,street_music
-163.0639,84.810646,-1.9889948,24.744225,10.985828,5.166066,-14.290609,0.05738138,-3.0944164,4.4674807,-1.9056926,-2.1935718,-2.6160133,-5.416776,-1.1110687,-1.8469352,-6.7165723,1.9153749,-3.6180155,-0.74707085,-11.344357,3.6377277,1.8548545,5.8294206,3.3065708,-0.47582015,-5.693299,-3.4040756,-3.2312608,2.8879666,-5.3199334,-1.2597764,5.603952,7.571862,-1.1524394,-0.20859942,-4.2440343,-4.1376524,-3.2429397,2.7549002,street_music
-241.58797,93.11244,-1.1598606,22.927334,5.424644,10.051125,-4.1069646,-1.5551853,-5.4992657,5.777812,2.7381713,2.9942982,-2.9027693,-0.91376215,-2.598779,2.575709,-3.3886294,0.68045557,-3.0479448,-0.878479,-7.125036,-0.55059797,-4.139274,-0.21752784,-2.8253314,-0.06790717,-4.020917,-0.32629502,-0.33961594,1.6140807,-1.1734704,4.7841444,2.1743724,4.961116,-1.1522853,2.786874,-1.100221,0.06304791,-4.243548,2.7255144,street_music
-175.35689,91.90871,-9.841429,24.531214,9.9339075,7.791777,-14.311357,-2.027273,-5.062316,2.3732152,-2.2632291,0.79337835,-6.204988,-5.0447516,-4.702837,-0.80798316,-7.1927285,-2.4260156,-3.2919133,2.1609364,-5.410454,-0.11107675,-2.4303646,1.4006943,-1.6806464,3.4512396,2.5402133,2.9857004,-1.4028625,0.82760984,-6.848361,-1.5720943,-3.2968507,2.0100636,-1.8153149,-1.4663341,-5.0361266,0.6828299,-0.31449988,0.59940237,street_music
-171.31856,83.68187,-11.866944,22.781738,6.849484,10.255082,-7.420959,-0.5524386,-6.6042705,1.1396062,2.5506947,3.8502424,-3.2877579,-4.7596397,-4.7415123,-2.9819102,-7.867707,-5.4804745,-3.6951742,5.259361,-0.9484042,0.82988745,-2.125581,3.3103783,-2.2275133,0.9214373,0.15014705,2.5157576,-2.1249094,0.169139,-2.328183,3.968536,-2.9024284,-1.1519624,-3.6308684,1.2072712,-1.1381929,-1.3193452,-4.753832,4.7298293,street_music
-331.76288,123.87432,-8.637034,25.009241,4.3063536,9.692848,-7.9215517,0.45354202,-4.327848,6.4735327,2.1482763,3.1035776,-0.54258037,3.6285012,0.8242946,2.7398508,-4.1363983,0.3954884,-1.9498386,2.2243085,-4.4884386,2.2135928,-1.7316849,0.9206554,-2.0503807,0.9101499,-3.1024613,-1.686423,-1.7325528,2.8477755,-4.0176744,-0.21112898,-1.0504186,0.80135167,-3.2242258,0.7752474,-3.1165354,2.116231,-0.9608748,-1.0079117,street_music
-317.98047,120.04827,-5.3939476,19.21603,5.0063233,6.498788,-6.4972105,0.26871482,0.8618492,7.6673055,2.5685139,3.8416114,0.63435864,4.689497,1.4041908,3.1937232,-1.6657611,3.7714844,-2.6007247,1.8591266,-0.8698197,4.576453,-0.8083035,2.77096,-0.7343249,1.5076157,-3.8895109,1.010223,-2.8549755,3.315651,-2.7710526,1.0757014,-0.65735596,3.4837205,-1.4676299,1.0129657,-0.41048717,4.699576,-1.7354884,-2.2430804,street_music
-319.1551,116.88541,-11.602104,21.370823,-0.7265134,9.574536,-5.4056544,-1.9073871,-1.7655853,6.318564,0.69114953,0.64223266,-2.0631583,3.036865,-1.0841902,2.9130037,-0.4221096,3.2552931,-2.8730164,0.6322092,-1.4312085,2.1454244,-1.2449687,-0.62983865,-4.494977,-0.613689,-4.907944,-1.2323109,-0.1754788,4.9381723,-3.6045,-0.8614452,-0.7607574,5.1035094,-2.322982,1.3463178,-3.975176,-1.3237728,-2.8617857,1.2707881,street_music
-289.6647,101.10827,-13.519349,19.649975,-2.4984653,7.587765,-6.7864137,0.7659429,-1.0918498,4.0913305,1.5399189,3.0211608,-2.664301,1.2899649,-2.5598385,3.557452,-1.1525487,0.92470235,-2.5398028,-0.09750022,-2.553422,1.8500781,-3.9372692,1.4943502,-1.3125114,1.5877821,-1.6043658,-0.9801567,-4.995941,2.4744027,1.0243796,0.7240064,-3.4072576,2.124545,-3.356413,2.2809615,-0.14923382,-2.185742,-5.219988,3.0941508,street_music
-311.74655,111.333046,-9.619219,23.137344,0.062108915,7.5072803,-4.267897,2.6836517,-1.5006987,3.5420568,4.1584935,3.039577,-1.6307087,4.052038,0.37622494,4.322249,-3.2810678,1.1825197,-2.4108858,5.200455,-0.26497918,3.010857,-3.7188466,-0.72341734,-6.051556,3.0065417,-3.8848686,-1.0546795,-1.5089729,3.735245,0.5351478,2.0710661,-2.1234927,4.114856,-4.1007156,-0.3014517,-1.8961825,-1.7827921,-3.0570269,4.269999,street_music
-343.9522,122.05332,-5.2315774,24.673664,1.7588956,8.922962,-5.0483985,0.5403495,-1.339419,3.671017,1.3047348,2.359943,0.5092599,3.189845,-0.21551464,1.5138602,-2.402434,2.0333297,-0.60007507,2.190213,-4.516644,0.04232347,-1.3123744,1.0956566,-2.4371057,2.0409882,-2.1986263,-1.1621894,-3.7074535,3.724941,-1.0610533,-1.0919204,-2.559017,2.3085115,-1.5586848,1.7966534,-2.0827048,1.0938054,-3.8778188,-0.8227756,street_music
-516.6016,121.58142,-48.402332,-35.2168,-2.5795755,-14.041637,-23.014542,7.398198,-6.3315187,-14.438937,-6.751681,1.424004,6.851295,14.40582,12.632277,9.634209,2.7847517,7.3737364,9.040575,1.2631942,-6.7058406,-0.7644609,0.42340875,-3.3682342,-0.81604767,0.24028154,-2.278463,-1.9436307,-5.579797,-3.5279045,1.3909158,2.0859017,-0.27729163,-1.0656132,-0.8790768,-0.6122232,-0.65693396,0.027221074,-0.25510663,-2.4525952,dog_bark
-591.0932,113.071625,-26.765543,-19.55135,5.379478,-5.9905787,-10.814283,7.374053,-1.3924243,-8.378404,0.06472328,1.1586075,1.4120868,12.664383,14.441956,13.200763,4.3721633,3.1078887,0.604116,-0.06935605,-0.7498036,-2.0378773,-5.492318,-6.3923593,-3.6830635,0.29516694,-3.4292307,-2.5758142,-1.5070606,-1.3079967,-2.3172472,-3.4110808,-1.6389474,-1.0712616,-2.9820166,-3.717616,-2.0679162,-3.865344,-2.1767814,-0.27859792,dog_bark
-519.7441,113.891884,-44.882442,-35.860252,-5.4470553,-21.13651,-29.275288,-0.5016931,-9.760805,-13.900414,-6.259778,-3.4204736,1.8096734,18.124557,19.729765,16.484303,5.154593,4.94062,3.2268908,1.8747237,-3.1429284,-4.6448293,-5.071353,-5.44177,-0.9589214,2.282318,-0.093191795,-1.4711293,-3.4478436,-3.8308089,-0.37372497,-0.86858356,-3.3406332,-2.332477,-2.5457299,-2.4112258,-0.5891646,1.1916603,1.6366861,-1.0115222,dog_bark
-248.75122,114.49185,8.4357815,22.532602,8.978897,5.254761,2.1901848,1.8405074,-1.642876,5.709974,0.24994518,-1.3438449,-3.8415592,1.5877811,-2.0757573,0.4786863,-2.9902139,2.506933,-2.0404983,-0.16637504,-3.1899862,0.56214666,-3.2217333,2.9933348,-2.7224042,3.224591,-1.4112774,1.8413047,-4.3380733,3.8953865,-0.9770933,3.5759718,-3.189328,2.4370983,-2.2730615,1.2326329,-2.2352378,2.7081978,-1.3779278,1.194579,street_music
-246.43732,110.04184,9.682685,23.692184,10.220593,4.933126,-0.29517356,1.274751,-1.3038683,4.1931767,-0.3898727,-0.24027684,-7.0696683,0.6193076,-2.7105486,1.941228,-3.519716,4.742364,0.57251763,3.1840844,-0.7303565,2.0004551,-1.8847607,3.0075295,-2.2105157,2.2254527,-2.1874838,2.891271,-3.2221193,2.2960212,-0.9631135,3.3599346,-1.4475629,2.4381654,-2.00366,2.1936007,-1.4264292,3.2386115,-0.643212,1.9986594,street_music
-296.3032,135.55305,-5.398741,27.996006,6.247498,11.032662,6.1900682,2.0342634,2.1402175,5.9630756,1.4464245,3.1395152,-5.125921,4.8842726,-3.2070115,6.4658995,-2.614999,3.71082,-2.1634073,2.9404826,-2.492642,-1.0742381,-3.2382195,2.2612798,-0.38713172,1.3244996,-0.8407458,2.6087325,0.6457279,2.0820427,-0.83675176,3.4936068,-0.6889514,2.7523725,-0.015169993,3.1273355,-0.2887801,2.8444722,0.4497099,2.1867983,street_music
-311.57947,139.55829,-14.621938,17.125195,-1.7003449,0.853311,3.6165645,2.006242,-1.1957932,3.8237946,-2.1041768,4.289988,-2.8511822,0.44558382,-0.5774169,1.5193286,-3.3771832,2.1066425,1.2734793,5.517983,-0.43199793,4.074815,-0.72546446,4.6955466,-0.48204297,-0.102167204,-3.4303184,1.8567927,-1.8806387,2.9396966,0.015940495,3.0473847,-1.2027459,3.5456674,0.30333045,3.4768934,0.44589508,2.7013187,-1.1049929,3.398578,street_music
-322.22403,137.19083,-15.491473,26.104351,0.5509134,10.625045,1.3560165,0.08815887,-1.05463,6.174725,-0.22209936,3.4535866,-3.4925036,2.5030413,-0.28717554,2.1869698,-1.2851125,5.269048,-1.3020092,1.9200658,-0.08242533,3.0995514,-1.9782203,1.6052767,-3.7077289,-0.2171687,-1.1971105,1.4125925,-1.0486902,2.385922,-2.7997935,2.6981657,-0.25546694,3.5883274,-0.8790031,0.6900449,-2.3867288,1.9863719,-0.30373555,1.3654903,street_music
